  34.651  -86.543   186.0 em64rp kd4qio AL
starthere
  39.917  116.383     0.0 om89ew Beijing China
stophere
  -3.850  -32.417     0.0 hi36sd PP0-PY0 Fernando de Noronha,V.d.Remedios
  35.797  -78.439     0.0 fm05st Knightdale NC
  35.777  -78.639     0.0 fm05qs Raleigh NC
  34.237  -77.923     0.0 fm14af Wilmington NC
  36.098  -80.245     0.0 em96vc Winston-Salem NC
  46.806 -100.788     0.0 dn96ot Bismarck ND
  48.110  -98.863     0.0 en08nc Devils Lake ND
  46.880 -102.788     0.0 dn86ov Dickinson ND
  46.875  -96.788     0.0 en16ov Fargo ND
  47.920  -97.045     0.0 en17lw Grand Forks ND
  46.905  -98.705     0.0 en06pv Jamestown ND
  46.827 -100.895     0.0 dn96nt Mandan ND
  48.238 -101.297     0.0 dn98if Minot ND
  46.872  -96.903     0.0 en16nu West Fargo ND
  48.148 -103.622     0.0 dn88ed Williston ND
  41.083  -81.512     0.0 en91fb Akron OH
  40.797  -81.377     0.0 en90ht Canton OH
  39.102  -84.510     0.0 em79rc Cincinnati OH
  41.498  -81.697     0.0 en91dl Cleveland OH
  39.963  -83.005     0.0 em89lx Columbus OH
  39.759  -84.195     0.0 em79vs Dayton OH
  41.365  -82.110     0.0 en81wi Elyria OH
  41.570  -81.537     0.0 en91fn Euclid OH
  39.400  -84.563     0.0 em79rj Hamilton OH
  39.687  -84.170     0.0 em79vq Kettering OH
  41.487  -81.803     0.0 en91cl Lakewood OH
  40.743  -84.105     0.0 en70wr Lima OH
  41.468  -82.180     0.0 en81vl Lorain OH
  40.757  -82.517     0.0 en80rs Mansfield OH
  41.385  -81.712     0.0 en91dj Parma OH
  40.882  -82.662     0.0 en80qv Shelby OH
  39.927  -83.808     0.0 em89cw Springfield OH
  40.362  -80.615     0.0 en90qi Steubenville OH
  41.654  -83.544     0.0 en81fp Toledo OH
  41.237  -80.808     0.0 en91of Warren OH
  41.099  -80.650     0.0 en91qc Youngstown OH
  39.938  -82.008     0.0 em89xw Zanesville OH
  36.745  -95.977     0.0 em26ar Bartlesville OK
  36.050  -95.795     0.0 em26cb Broken Arrow OK
  35.653  -97.482     0.0 em15gp Edmond OK
  36.395  -97.875     0.0 em16bj Enid OK
  34.612  -98.412     0.0 em04to Lawton OK
  35.450  -97.392     0.0 em15hk Midwest City OK
  35.337  -97.488     0.0 em15gi Moore OK
  35.745  -95.367     0.0 em25hr Muskogee OK
  35.217  -97.440     0.0 em15gf Norman OK
  35.474  -97.518     0.0 em15fl Oklahoma City OK
  36.153  -95.993     0.0 em26ad Tulsa OK
  44.633 -123.098     0.0 cn84kp Albany OR
  45.488 -122.807     0.0 cn85ol Beaverton OR
  44.567 -123.270     0.0 cn84in Corvallis OR
  44.054 -123.092     0.0 cn84kb Eugene OR
  45.500 -122.430     0.0 cn85sm Gresham OR
  45.520 -122.987     0.0 cn85mm Hillsboro OR
  42.323 -122.867     0.0 cn82nh Medford OR
  45.518 -122.676     0.0 cn85pm Portland OR
  44.940 -123.033     0.0 cn84lw Salem OR
  44.050 -123.020     0.0 cn84lb Springfield OR
  40.603  -75.468     0.0 fn20go Allentown PA
  40.515  -78.401     0.0 fn00tm Altoona PA
  40.621  -75.376     0.0 fn20ho Bethlehem PA
  42.121  -80.082     0.0 en92xc Erie PA
  40.262  -76.883     0.0 fn10ng Harrisburg PA
  40.326  -78.918     0.0 fn00mh Johnstown PA
  40.040  -76.308     0.0 fn10ua Lancaster PA
  39.949  -75.156     0.0 fm29kw Philadelphia PA
  40.439  -80.000     0.0 fn00ak Pittsburgh PA
  40.336  -75.928     0.0 fn20ai Reading PA
  41.409  -75.663     0.0 fn21ej Scranton PA
  41.242  -75.888     0.0 fn21bf Wilkes-Barre PA
  39.960  -76.727     0.0 fm19px York PA
  41.783  -71.438     0.0 fn41gs Cranston RI
  41.482  -71.317     0.0 fn41il Newport RI
  41.878  -71.383     0.0 fn41hv Pawtucket RI
  41.826  -71.411     0.0 fn41ht Providence RI
  41.702  -71.458     0.0 fn41gq Warwick RI
  41.708  -71.525     0.0 fn41fq West Warwick RI
  34.510  -82.655     0.0 em84qm Anderson SC
  32.776  -79.931     0.0 fm02as Charleston SC
  34.000  -81.033     0.0 em93lx Columbia SC
  34.197  -79.768     0.0 fm04ce Florence SC
  34.847  -82.400     0.0 em84tu Greenville SC
  34.193  -82.165     0.0 em84we Greenwood SC
  32.885  -80.000     0.0 fm02av North Charleston SC
  34.928  -81.023     0.0 em94lw Rock Hill SC
  34.951  -81.935     0.0 em94aw Spartanburg SC
  33.918  -80.347     0.0 em93tw Sumter SC
  44.310  -96.793     0.0 en14oh Brookings SD
  44.360  -98.218     0.0 en04vi Huron SD
  44.007  -97.113     0.0 en14ka Madison SD
  43.543  -98.025     0.0 en03xn Mitchell SD
  44.372 -100.348     0.0 dn94ti Pierre SD
  44.080 -103.228     0.0 dn84jb Rapid City SD
  43.543  -96.726     0.0 en13pn Sioux Falls SD
  42.780  -96.928     0.0 en12ms Vermillion SD
  44.902  -97.113     0.0 en14kv Watertown SD
  42.875  -97.390     0.0 en12hv Yankton SD
  36.593  -82.177     0.0 em86vo Bristol TN
  35.045  -85.309     0.0 em75ib Chattanooga TN
  36.527  -87.348     0.0 em66hm Clarksville TN
  35.158  -84.877     0.0 em75nd Cleveland TN
  35.615  -87.037     0.0 em65lo Columbia TN
  36.305  -86.620     0.0 em66qh Hendersonville TN
  35.617  -88.813     0.0 em55oo Jackson TN
  36.318  -82.353     0.0 em86th Johnson City TN
  36.545  -82.543     0.0 em86rn Kingsport TN
  35.961  -83.919     0.0 em85ax Knoxville TN
  35.146  -90.054     0.0 em45xd Memphis TN
  35.848  -86.392     0.0 em65tu Murfreesboro TN
  36.159  -86.782     0.0 em66od Nashville TN
  36.012  -84.267     0.0 em76ua Oak Ridge TN
  32.465  -99.713     0.0 em02dl Abilene TX
  35.208 -101.834     0.0 dm95be Amarillo TX
  32.737  -97.113     0.0 em12kr Arlington TX
  30.269  -97.744     0.0 em10dg Austin TX
  29.718  -94.977     0.0 el29mr Baytown TX
  30.089  -94.103     0.0 em20wc Beaumont TX
  25.902  -97.499     0.0 el15gv Brownsville TX
  27.798  -97.396     0.0 el17ht Corpus Christi TX
  32.786  -96.794     0.0 em12os Dallas TX
  33.220  -97.137     0.0 em13kf Denton TX
  31.760 -106.486     0.0 dm61ss El Paso TX
  32.749  -97.329     0.0 em12ir Ft. Worth TX
  29.303  -94.795     0.0 el29oh Galveston TX
  32.908  -96.637     0.0 em12qv Garland TX
  32.748  -96.995     0.0 em12mr Grand Prairie TX
  29.757  -95.360     0.0 el29hs Houston TX
  32.813  -96.937     0.0 em12mt Irving TX
  27.506  -99.508     0.0 el07fm Laredo TX
  32.492  -94.733     0.0 em22pl Longview TX
  33.585 -101.842     0.0 dm93bo Lubbock TX
  32.550  -94.383     0.0 em22tn Marshall TX
  26.203  -98.230     0.0 el06ve McAllen TX
  32.765  -96.597     0.0 em12qs Mesquite TX
  31.995 -102.078     0.0 dm81xx Midland TX
  31.858 -102.375     0.0 dm81tu Odessa TX
  29.713  -95.212     0.0 el29jr Pasadena TX
  33.020  -96.700     0.0 em13pa Plano TX
  29.875  -93.938     0.0 el39av Port Arthur TX
  32.953  -96.725   200.0 em12pw Richardson TX
  31.461 -100.434     0.0 dm91sl San Angelo TX
  29.427  -98.485     0.0 el09sk San Antonio TX
  33.430  -94.042     0.0 em23xk Texarkana TX
  32.345  -95.302     0.0 em22ii Tyler TX
  28.805  -97.005     0.0 el18lt Victoria TX
  31.553  -97.133     0.0 em11kn Waco TX
  33.909  -98.491     0.0 em03sv Wichita Falls TX
  40.885 -111.880     0.0 dn40bv Bountiful UT
  41.062 -111.963     0.0 dn41ab Layton UT
  41.740 -111.828     0.0 dn41cr Logan UT
  40.660 -111.887     0.0 dn40bp Murray UT
  41.225 -111.973     0.0 dn41af Ogden UT
  40.312 -111.700     0.0 dn40dh Orem UT
  40.235 -111.657     0.0 dn40ef Provo UT
  40.756 -111.891     0.0 dn40bs Salt Lake City UT
  44.198  -72.502     0.0 fn34re Barre VT
  42.880  -73.197     0.0 fn32jv Bennington VT
  42.852  -72.563     0.0 fn32ru Brattleboro VT
  44.479  -73.213     0.0 fn34jl Burlington VT
  44.488  -73.112     0.0 fn34kl Essex Junction VT
  44.260  -72.578     0.0 fn34rg Montpelier VT
  43.608  -72.972     0.0 fn33mo Rutland VT
  43.297  -72.482     0.0 fn33sh Springfield VT
  38.803  -77.050     0.0 fm18lt Alexandria VA
  36.825  -76.283     0.0 fm16ut Chesapeake VA
  36.592  -79.384     0.0 fm06ho Danville VA
  37.025  -76.342     0.0 fm17ta Hampton VA
  37.415  -79.143     0.0 fm07kj Lynchburg VA
  36.977  -76.418     0.0 fm16sx Newport News VA
  36.853  -76.289     0.0 fm16uu Norfolk VA
  36.835  -76.304     0.0 fm16uu Portsmouth VA
  37.537  -77.436     0.0 fm17gm Richmond VA
  37.270  -79.946     0.0 fm07ag Roanoke VA
  36.728  -76.580     0.0 fm16rr Suffolk VA
  36.847  -75.975     0.0 fm26au Virginia Beach VA
  47.617 -122.200     0.0 cn87vo Bellevue WA
  48.750 -122.477     0.0 cn88ss Bellingham WA
  47.220 -122.110     0.0 cn87wf Bonnie Lake Wa
  47.980 -122.200     0.0 cn87vx Everett WA
  47.033 -122.967     0.0 cn87ma Olympia WA
  47.609 -122.337     0.0 cn87to Seattle WA
  47.659 -117.426     0.0 dn17gp Spokane WA
  47.250 -122.438     0.0 cn87sg Tacoma WA
  45.625 -122.670     0.0 cn85pp Vancouver WA
  46.069 -118.340     0.0 dn06tb Walla Walla WA
  46.595 -120.513     0.0 cn96ro Yakima WA
  37.777  -81.190     0.0 em97js Beckley WV
  37.267  -81.223     0.0 em97jg Bluefield WV
  38.350  -81.631     0.0 em98ei Charleston WV
  39.280  -80.348     0.0 em99tg Clarksburg WV
  39.483  -80.143     0.0 em99wl Fairmont WV
  38.420  -82.442     0.0 em88sk Huntington WV
  39.632  -79.953     0.0 fm09ap Morgantown WV
  39.267  -81.558     0.0 em99fg Parkersburg WV
  40.405  -80.588     0.0 en90qj Weirton WV
  40.068  -80.722     0.0 en90pb Wheeling WV
  44.262  -88.420     0.0 en54sg Appleton WI
  44.813  -91.495     0.0 en44gt Eau Claire WI
  44.513  -88.014     0.0 en54xm Green Bay WI
  42.682  -89.020     0.0 en52lq Janesville WI
  42.595  -87.836     0.0 en62bo Kenosha WI
  43.800  -91.245     0.0 en43jt La Crosse WI
  43.073  -89.382     0.0 en53hb Madison WI
  43.039  -87.904     0.0 en63ba Milwaukee WI
  44.022  -88.545     0.0 en54ra Oshkosh WI
  42.730  -87.787     0.0 en62cr Racine WI
  43.760  -87.748     0.0 en63ds Sheboygan WI
  46.721  -92.102     0.0 en36wr Superior WI
  43.002  -88.237     0.0 en53va Waukesha WI
  43.052  -88.007     0.0 en53xb Wauwatasa WI
  43.008  -88.007     0.0 en53xa West Allis WI
  42.847 -106.313     0.0 dn62uu Casper WY
  41.136 -104.819     0.0 dn71od Cheyenne WY
  44.293 -105.502     0.0 dn74fh Gillette WY
  41.527 -109.468     0.0 dn51gm Green River WY
  42.835 -108.733     0.0 dn52pu Lander WY
  41.312 -105.585     0.0 dn71eh Laramie WY
  41.790 -107.238     0.0 dn61js Rawlins WY
  43.025 -108.385     0.0 dn53ta Riverton WY
  41.585 -109.225     0.0 dn51jo Rock Springs WY
  44.797 -106.962     0.0 dn64mt Sheridan WY
  51.000 -114.000     0.0 do21xa Calgary Alberta
  53.670 -113.500     0.0 do33gq Edmonton Alberta
  44.670  -63.580     0.0 fn84fq Halifax Nova Scotia
  43.250  -79.500     0.0 fn03gf Hamilton Ontario
  45.500  -73.580     0.0 fn35fm Montreal Quebec
  45.420  -75.670     0.0 fn25dk Ottawa Ontario
  46.870  -71.170     0.0 fn46ju Quebec Quebec
  50.500 -104.500     0.0 do70sm Regina Saskatchewan
  43.670  -79.330     0.0 fn03iq Toronto Ontario
  49.250 -123.080     0.0 cn89lg Vancouver Br Colum.
  49.920  -97.250     0.0 en19iw Winnipeg Manitoba
   9.000   38.733     0.0 kj98ix Addis Ababa Ethiopia
 -34.767  139.133     0.0 pf95nf Adelaide Australia
  12.800   45.000     0.0 lk22mt Aden Yemen (PDR of)
  26.017   50.550     0.0 ll56ga Al Manamah Bahrain
  31.950   35.950     0.0 km71xw Amman Jordan
  52.350    4.867     0.0 jo22ki Amsterdam Netherld.
  51.217    4.400     0.0 jo21ef Antwerp Belgium
  38.000   23.633     0.0 km18ta Athens Greece
  33.233   44.367     0.0 lm23ef Baghdad Iraq
  13.833  100.483     0.0 ok03ft Bangkok Thailand
  41.417    2.133     0.0 jn11bk Barcelona Spain
  33.883   35.500     0.0 km73rv Beirut Lebanon
  54.600   -5.750     0.0 io74co Belfast N. Ireland
  44.800   20.533     0.0 kn04gt Belgrade Yugoslavia
  44.800   20.533     0.0 kn04gt Belgrade Yugoslavia
  52.517   13.333     0.0 jo62pm Berlin Germany
  46.917    7.417     0.0 jn36rw Bern Switzerland
  52.483   -1.883     0.0 io92bl Birmingham England
   4.633  -74.100     0.0 fj24wp Bogota Colombia
  18.967   72.833     0.0 mk68jx Bombay India
  44.833   -0.617     0.0 in94qt Bordeaux France
  48.400   -4.500     0.0 in78rj Brest France
 -27.500  153.167     0.0 qg62om Brisbane Australia
  51.483   -2.650     0.0 io81ql Bristol England
  50.850    4.350     0.0 jo20eu Brussels Belgium
  44.383   26.167     0.0 kn34cj Bucharest Romania
 -34.333  -58.500     0.0 gf05rq Buenos Aires Argent
  30.000   31.283     0.0 km50pa Cairo Egypt
  22.533   88.367     0.0 nl42em Calcutta India
  23.117  113.250     0.0 ol63pc Canton China
 -33.800   18.467     0.0 jf96fe Cape Town So Africa
  10.500  -66.967     0.0 fk60mm Caracas Venezuela
  51.500   -3.300     0.0 io81il Cardiff Wales
  33.533   -7.683     0.0 im63dm Casablanca Morocco
  50.933    6.950     0.0 jo30lw Cologne Germany
   6.967   79.867     0.0 mj96wx Colombo Sri Lanka
   9.367  -79.900     0.0 fj09bi Colon Panama
  55.717   12.450     0.0 jo65fr Copenhagen Denmark
  33.517   36.300     0.0 km83dm Damascus Syria
  -6.800   39.283     0.0 ki93pe Dar es Salaam Tanzan
 -12.417  131.000     0.0 ph57mn Darwin Australia
  28.900   77.217     0.0 ml88ov Delhi India
  47.350    5.033     0.0 jn27mi Dijon France
  11.567   43.000     0.0 lk11ln Djibouti Djibouti
  51.133    1.317     0.0 jo01pd Dover England
  25.300   55.433     0.0 ll75rh Dubayy UnitedArab Em
  55.950   -3.167     0.0 io85jw Edinburgh Scotland
  54.333   18.667     0.0 jo94ih Gdansk Poland
  46.233    6.067     0.0 jn36af Geneva Switzerland
  55.900   -4.417     0.0 io75sv Glasgow Scotland
  -2.267  -79.883     0.0 fi07br Guayaquil Ecuador
  53.567   10.033     0.0 jo53an Hamburg Germany
  23.133  -82.383     0.0 el83td Havana Cuba
  60.167   24.883     0.0 kp20ke Helsinki Finland
  21.750  115.000     0.0 ol71ms Hong Kong Hong,Kong
  -9.250  159.750     0.0 qi90ur Honiara Guadalcanal
  41.033   29.000     0.0 kn41la Istanbul Turkey
  31.767   35.233     0.0 km71os Jerusalem Israel
  26.133   27.900     0.0 kl36wd Johannesburg S Afr.
  27.817   85.350     0.0 nl27qt Kathmandu Nepal
  15.567   32.600     0.0 kk65hn Khartoum Sudan
  54.317   10.133     0.0 jo54bh Kiel Germany
  18.000  -76.750     0.0 fk18oa Kingston Jamaica
   3.133  101.700     0.0 oj03ud Kuala Lumpur Malaysi
  29.067   47.983     0.0 ll39xb Kuwait Kuwait
  35.000  135.767     0.0 pm75va Kyoto Japan
  46.167   -1.150     0.0 in96ke La Rochelle France
  32.000   74.300     0.0 mm71dx Lahore Pakistan
  49.517    0.117     0.0 jn09bm Le Havre France
  53.800   -1.550     0.0 io93ft Leeds England
  59.950   30.333     0.0 ko59dw Leningrad USSR
  29.683   91.200     0.0 nl59oq Lhasa Tibet (China)
 -12.100  -76.917     0.0 fh17mv Lima Peru
  38.700   -9.083     0.0 im58lq Lisbon Portugal
  53.417   -2.867     0.0 io83nk Liverpool England
  51.500   -0.117     0.0 io91wl London England
  45.733    4.867     0.0 jn25kr Lyon France
  40.433   -3.700     0.0 in80dk Madrid Spain
  12.167  -86.267     0.0 ek62ue Managua Nicaragua
  53.467   -2.233     0.0 io83vl Manchester England
  22.000   96.133     0.0 nl81bx Mandalay Burma
  14.617  121.000     0.0 pk04mo Manila Philippines
  43.300    5.417     0.0 jn23rh Marseille France
 -37.867  145.133     0.0 qf22nd Melbourne Australia
  19.467  -99.150     0.0 ek09kl Mexico City Mexico
  45.483    9.200     0.0 jn45ol Milan Italy
  43.717    7.783     0.0 jn33vr Monaco EU
 -34.833  -56.167     0.0 gf15ve Montevideo Uruguay
  43.633    3.883     0.0 jn13wp Montpellier France
  55.750   37.617     0.0 ko85tr Moscow USSR
  48.133   11.583     0.0 jn58sd Munich Germany
  -1.283   36.817     0.0 ki88jr Nairobi Kenya
  40.617   14.200     0.0 jn70co Naples Italy
  53.017   -2.233     0.0 io83va Newcastle England
  43.700    7.350     0.0 jn33qq Nice France
  52.967   -1.150     0.0 io92kx Nottingham England
  35.767   -0.750     0.0 im95os Oran Algeria
  47.917    1.933     0.0 jn07xw Orleans France
  59.933   10.683     0.0 jo59iw Oslo Norway
  48.850    2.333     0.0 jn18du Paris France
 -31.833  116.167     0.0 of88ce Perth Australia
 -25.067 -130.083     0.0 cg44xw Pitcairn Island XX
  18.583  -72.333     0.0 fk38un Port-au-Prince Haiti
  50.750   -1.050     0.0 io90lr Portsmouth England
  50.083   14.433     0.0 jo70fb Prague Czech.
  16.767   96.150     0.0 nk86bs Rangoon Burma
  49.267    4.000     0.0 jn19xg Reims France
  48.117   -1.033     0.0 in98lc Rennes France
  64.150  -21.650     0.0 hp94ed Reykjavik Iceland
 -23.917  -43.167     0.0 gg86jb Rio deJaneiro Brazil
  24.517   46.783     0.0 ll34jm Riyadh Saudi Arabia
  41.867   12.617     0.0 jn61hu Rome Italy
  51.917    4.450     0.0 jo21fw Rotterdam Netherland
  49.417    1.083     0.0 jn09mk Rouen France
   9.950  -84.083     0.0 ej79xw San Jose Costa Rica
 -33.433  -70.667     0.0 ff46pn Santiago Chile
 -24.567  -46.633     0.0 gg65qk Sao Paulo Brazil
  37.583  127.050     0.0 pm37mn Seoul South Korea
  31.500  121.750     0.0 pm01ul Shanghai China
  53.383   -1.467     0.0 io93gj Sheffield England
   1.367  103.750     0.0 oj11vi Singapore XX
  42.717   23.333     0.0 kn12pr Sofia Bulgaria
  50.900   -1.500     0.0 io90gv Southampton England
  47.300   -2.217     0.0 in87vh St Nazaire France
  59.383   18.000     0.0 jo89xj Stockholm Sweden
  48.800    9.250     0.0 jn48ot Stuttgart Germany
 -33.917  151.283     0.0 qf56pb Sydney Australia
  25.033  121.633     0.0 pl05ta Taipei Taiwan
  35.867   -5.917     0.0 im75au Tangier Morocco
  35.750   51.500     0.0 lm55rr Tehran Iran
  35.683  139.733     0.0 pm95uq Tokyo Japan
  43.617    1.450     0.0 jn03ro Toulouse France
  47.383    0.650     0.0 jn07hj Tours France
  32.833   13.217     0.0 jm62ot Tripoli Libia
  35.833   14.483     0.0 jm75ft Valletta Malta
 -33.033  -71.533     0.0 ff46fx Valparaiso Chile
  45.417   12.300     0.0 jn65dk Venice Italy
  48.217   16.367     0.0 jn88ef Vienna Austria
  43.100  131.783     0.0 pn53vc Vladivostok USSR
  52.583   21.083     0.0 ko02mn Warsaw Poland
 -41.250  174.750     0.0 re78is Wellington N Zealand
  44.483   34.200     0.0 kn74cl Yalta USSR
  47.367    8.533     0.0 jn47gi Zurich Switzerland
  48.742    2.790     0.0 jn18jr Tournan France
  32.347  295.346     0.0 xm72qi Bermuda XX
  22.200  114.217     0.0 ol72ce Hong Kong XX
  14.083   42.817     0.0 lk14jb 7O Abu Ail
  15.583   41.867     0.0 lk05wn Jabal At Tair, light house
  34.500   69.167     0.0 mm44ol YA,T6 Afghanistan, Kabul
 -10.333   56.567     0.0 lh89gq 3B6,7 Agalega I.
 -16.000   59.000     0.0 lh94la St. Brandon(Cargados Carajos)
  60.083   19.917     0.0 jp90xb OH0 Aland(Ahvenanmaa) Is., Mariehamn
  58.300 -134.417     0.0 co28sh KL7 Alaska, Juneau [ AK ]
  61.217 -149.883     0.0 bp51bf Anchorage
  50.333  173.233     0.0 ro60oh Aleutian Is., Attu
  51.317 -179.167     0.0 ao01jh Amatignak Isl.
  52.317  179.667     0.0 ro92uh Semisopochnoi Isl.
  71.283 -156.783     0.0 bq11og Barrow
  63.167 -147.583     0.0 bp63fe Denali, Mt. McKinley
  55.350 -131.583     0.0 co45fi Ketchikan
  57.500 -153.500     0.0 bo37gm Kodiak Isl.
  64.750 -165.500     0.0 ap74gs Nome
  63.500 -170.500     0.0 ap43sm St. Lawrence Isl.
  56.567 -169.517     0.0 ao56fn Pribilof Is., St. George
  70.333 -148.333     0.0 bq50uh Prudhoe Bay Oilfield
  59.550 -139.733     0.0 co09dn Yakutat
  41.333   19.817     0.0 jn91vh ZA Albania, Tirana
  36.783    3.050     0.0 jm16ms 7T-7Y Algeria, Algiers
 -14.267 -170.717     0.0 ah45pr KH8 Amer. Samoa, Tutuila, Pago Pago
 -37.917   77.667     0.0 mf82ub FT_Z Amsterdam Isl., Martin-de-Vivies
 -37.867   77.533     0.0 mf82sd St. Paul Is., Camp Huertin
  11.667   92.767     0.0 nk61jq VU7 Andaman, Port Blair
   8.000   93.500     0.0 nj68sa Nicobar, Bananga
  42.500    1.500     0.0 jn02rm C3 Andorra, Andorra-La-Vieja
  -8.833   13.250     0.0 ji61pe D2,D3 Angola, Luanda
  -5.583   12.200     0.0 ji64ck Cabinda, Cabinda
  18.217  -63.067     0.0 fk88lf VP2E Anguilla, The Valley
 -90.000    0.000     0.0 ja00aa CE9,KC4, ... Antarctica
  17.117  -61.833     0.0 fk97cc V2 Antigua & Barbuda, St. Johns
  17.717  -61.667     0.0 fk97dr Codrington
 -34.617  -58.350     0.0 gf05tj LU,LO-LW,L8 Argentina, Buenos Aires{LOL}
 -40.750  -63.000     0.0 fe89lg Viedma
  40.167   44.517     0.0 ln20ge EK Armenia [CIS], Yerevan
  12.533  -70.033     0.0 fk42xm P4 Aruba, Oranjestad
  -7.933  -14.417     0.0 ii22sb ZD8 Ascension Island, Georgetown
 -50.550  166.183     0.0 rd39ck ZL9 Auckland Isl., Port Ross
 -52.500  169.033     0.0 rd47mm Campbell Isl.
 -35.300  149.133     0.0 qf44nq VK Australia & Tasmania, Canberra
 -33.917  151.167     0.0 qf56ob VK2 New South Wales, Sydney
 -36.467  148.283     0.0 qf43dm Mt. Kosciusko
 -12.383  130.733     0.0 ph57io VK8 Northern Terr., Darwin
 -23.700  133.883     0.0 pg66wh Alice Springs
 -12.250  143.050     0.0 qh17ms Cape York, Temple Bay
 -27.500  153.000     0.0 qg62lm VK4 Queensland, Brisbane
 -20.800  147.000     0.0 qg39me Mt. McConnell
 -34.933  138.600     0.0 pf95hb VK5 South Australia, Adelaide
 -42.900  147.300     0.0 qe37pc VK7 Tasmania, Hobart
 -37.750  144.967     0.0 qf22lf VK3 Victoria, Melbourne {AU1SMLB}
 -38.050  145.267     0.0 qf21pw Lyndhurst (Llandilo){ VNG }
 -31.967  115.817     0.0 of78va VK6 Western Australia, Perth
 -12.233  123.050     0.0 ph17ms Ashmore Reef & Cartier Is.
  48.233   16.333     0.0 jn88df OE Austria, Vienna
  15.700  -63.633     0.0 fk85eq YV0 Aves ( Bird ) Island
  40.367   49.883     0.0 ln40wi 4J Azerbaydzhan [CIS], Baku
  39.200   45.400     0.0 lm29qe Nakhichevan
  39.800   46.750     0.0 lm39it Nagorno-Karabakh, Stepanakert
  37.733  -25.667     0.0 hm77dr CU Azores Islands, Ponta Delgada
  25.050  -77.483     0.0 fl15gb C6 Bahama Islands, Nassau
  26.200   50.633     0.0 ll56he A9 Bahrain Islands, Al-Manamah
   0.200 -176.467     0.0 aj10se KH1 Baker Isl. (Phoenix)
   0.800 -176.633     0.0 aj10qt Howland Is.,Amelia Earhart Lt
  37.533    2.650     0.0 jm17hm EA6-EH6 Balearic Is., Majorca, Palma
  -0.883  169.583     0.0 ri49sc T33 Banaba (Ocean I)[Kiribati], Ooma
  23.700   90.367     0.0 nl53eq S2,S3 Bangladesh, Dacca
  13.100  -59.617     0.0 gk03ec 8P Barbados, Bridgetown
  53.850   27.500     0.0 ko33su UC? Belarus (Byelorussia)[CIS],Minsk
  50.833    4.250     0.0 jo20ct ON-OT Belgium, Brussels
  51.433    4.933     0.0 jo21lk Baarle-Hertog
  17.250  -88.767     0.0 ek57og V3 Belize, Belmopan
  17.500  -88.183     0.0 ek57vm ( British Honduras ), Belize
   6.483    2.617     0.0 jj16hl TY Benin ( Dahomey ), Porto Novo
  32.300  -64.800     0.0 fm72oh VP9 Bermuda Islands, Hamilton
  27.533   89.717     0.0 nl47um A5 Bhutan (Druk Yul), Thimphu
 -41.533  173.967     0.0 re68xl Blenheim Reef
 -16.550  -68.167     0.0 fh53vk CP Bolivia, La Paz
 -19.033  -65.283     0.0 fh70ix Sucre
  43.867   18.433     0.0 jn93fu YT4,YU4 Bosnia-Hercegovnia, Sarajevo
 -24.750   25.917     0.0 kg25xg A2 Botswana, Gaborone
 -54.433    3.400     0.0 jd15qn 3Y Bouvet (Bouvetoya) I., Nyrosa
 -15.783  -47.917     0.0 gh64af PP-PY,ZV-ZZ Brazil, Brasilia
  -1.450  -48.483     0.0 gi58sn Belem
   2.817  -60.667     0.0 fj92pt Boa Vista
  -7.583  -72.583     0.0 fi32rk Cruzeiro do Sul
  -3.133  -60.017     0.0 fi96xu Manaus
 -30.067  -51.183     0.0 gf49jw Porto Alegre
 -22.900  -43.250     0.0 gg87jc Rio de Janeiro
  18.467  -64.650     0.0 fk78ql VP2V Br. Virgin Is, Tortola,Road Town
   4.933  114.917     0.0 oj74lw V8 Brunei, Bandar Seri Bagawan
  42.750   23.167     0.0 kn12or LZ Bulgaria, Sofia
  12.333   -1.667     0.0 ik92dh XT Burkina Faso, Ouagadougou
  -3.367   29.350     0.0 ki46qp 9U Burundi, Bujumbura
  11.583  104.917     0.0 ok21ln XU Cambodia (Kampuchea), Phomn Penn
   4.000   11.750     0.0 jj53ux TJ Cameroon, Yaounde
  45.300  -75.750     0.0 fn25dh VE(VA-VG),VO,VX,VY Canada, Ottawa {CHU}
  53.567 -113.417     0.0 do33gn VE6 AB Alberta, Edmonton
  48.433 -123.333     0.0 cn88ik VE7 BC British Columbia, Victoria
  58.817 -122.650     0.0 co88qt Ft. Nelson
  53.250  -60.333     0.0 fo93uf VO2 LB Labrador, Goose Bay
  49.883  -97.167     0.0 en19jv VE4 MB Manitoba, Winnipeg
  45.950  -66.667     0.0 fn65pw VE1 NB New Brunswick, Frederickton
  47.567  -52.717     0.0 gn37pn VO1 NF Newfoundland, St. Johns
  62.450 -114.350     0.0 dp22tk VE8 NT Northwest Terr., Yellowknife
  72.000 -100.000     0.0 eq02aa Franklin (District of)
  76.233 -119.333     0.0 dq06if Mould Bay
  78.267 -103.100     0.0 dq88kg No.Mag.Pole'82
  63.733  -68.517     0.0 fp53rr (Frobisher Bay) Iqaluit
  72.000 -124.500     0.0 cq72sa Sachs Harbor
  65.000  -95.000     0.0 ep25ma Keewatin (District of)
  82.517  -62.083     0.0 fr82xm Alert
  63.733  -68.517     0.0 fp53rr Frobisher Bay
  62.817  -92.083     0.0 ep32xt Rankin Inlet
  65.000 -115.500     0.0 dp25fa MacKenzie (District of)
  69.050 -105.083     0.0 dp79lb Cambridge Bay
